,Unnamed: 0,recordId,priority,district,description,callNumber,incidentLocation,Latitude,Longitude,date
714295,3790018,3071735,Low,NW,DESTRUCT PROP,P173430446,3900 BOARMAN AV,39.334362,-76.68095799999999,2017-12-09
592134,3286565,3029261,Medium,WD,911/NO  VOICE,P173252319,2500 W NORTH AV,39.309444,-76.658146,2017-11-21
678199,3656179,2825216,Medium,SD,FAMILY DISTURB,P172500227,2400 SEAMON AV,39.253229,-76.62438900000001,2017-09-07
196028,1467460,2531169,Low,NE,WANTED ON WARR,P171480880,4800 FRANKFORD AV,39.332294,-76.545212,2017-05-28
650579,3563238,2594022,Medium,NW,911/NO  VOICE,P171690451,2900 GRANTLEY AV,39.337062,-76.668109,2017-06-18
549135,3096360,3142639,Medium,NE,DISORDERLY,P180090444,4000 ERDMAN AV,39.314167,-76.567993,2018-01-09
171151,856918,2942294,Low,ED,AUTO ACCIDENT,P172921510,5400 PULASKI HY,39.300509000000005,-76.552351,2017-10-19
392626,1919639,3345450,Medium,SE,BY THREAT,P180900864,3100 PULASKI HY,39.295584000000005,-76.57300699999999,2018-03-31
308559,1708847,3232928,High,CD,Field Interview,P180442151,700 BLK RESERVOIR ST,39.312821,-76.62814200000001,2018-02-13
622736,3393701,3120152,Medium,NE,SICK CASE,P173640503,3200 WOODRING AV,39.362559999999995,-76.544885,2017-12-30
91778,476067,2613858,Medium,CD,JUV DISTURBANCE,P171752596,200 E PRATT ST,39.286601,-76.611461,2017-06-24
674585,3652538,2683738,Medium,ND,MISSING PERSON,P171991969,4700 ALHAMBRA AV,39.344584000000005,-76.607597,2017-07-18
555646,3173296,2631591,Low,SE,INVESTIGATE,P171812591,300 BLK HERRING CT,39.287557,-76.595083,2017-06-30
696484,3736661,2712713,High,NE,AUTO ACC/INJURY,P172091833,1900 N PATTERSON PARK AV,39.312932,-76.585999,2017-07-28
86161,436550,2572453,Non-Emergency,CD,Private Tow,P171620214,1100 BOLTON ST,39.303568,-76.62266,2017-06-11
726303,3829305,2939654,Low,SE,WANTED ON WARR,P172911513,300 MASON CT,39.287521999999996,-76.595867,2017-10-18
660731,3573426,2938240,Medium,NE,911/NO  VOICE,P172902895,3400 ELMORA AV,39.315891,-76.57571899999999,2017-10-17
233955,1517471,2856745,Low,SD,AUTO ACCIDENT,P172611824,I 400 EXIT/W LEE ST,39.281425,-76.6222,2017-09-18
475902,2805206,2908503,Medium,WD,COMMON ASSAULT,P172800021,2400 WINCHESTER ST,39.301589,-76.656323,2017-10-07
486081,2884887,2509466,Medium,ED,DISORDERLY,P171410034,900 N CAROLINE ST,39.300686999999996,-76.59774499999999,2017-05-21
122079,604250,2966102,High,ND,SILENT ALARM,P173010464,3600 FALLS RD,39.331032,-76.634963,2017-10-28
371714,1866472,3313869,High,ND,Traffic Stop,P180762645,5500 YORK RD,39.357327000000005,-76.609913,2018-03-17
405314,1954867,3366466,Low,SW,AUTO ACCIDENT,P180981013,200 N HILTON ST,39.288781,-76.672436,2018-04-08
595040,3289481,3111495,High,NW,AGGRAV ASSAULT,P173600970,3900 DUVALL AV,39.320001,-76.6831,2017-12-26
607766,3378666,2713375,Medium,ND,NARCOTICS INSIDE,P172092568,3200 GREENMOUNT AV,39.327394,-76.60941899999999,2017-07-28
213879,1491050,2676947,Medium,CW,Lab Request,P171970592,3500 MT PLEASANT AV,39.290889,-76.56804100000001,2017-07-16
601762,3372643,2543090,Medium,NW,JUV DISTURBANCE,P171521721,2400 VIOLET AV,39.330405,-76.657397,2017-06-01
733985,3837207,3098331,Non-Emergency,NE,Repo,P173541866,3800 SINCLAIR LN,39.313669,-76.563354,2017-12-20
419829,1990158,3377156,Low,NW,HIT AND RUN,P181021653,4600 PARK HEIGHTS AV,39.342414,-76.668767,2018-04-12
616187,3387138,2938229,Medium,ED,COMMON ASSAULT,P172902881,900 N WOLFE ST,39.300939,-76.591042,2017-10-17
135094,702240,2673788,Medium,ND,COMMON ASSAULT,P171960230,6000 CHINQUAPIN PY,39.365093,-76.59764,2017-07-15
117239,598022,2763800,Medium,SW,911/NO  VOICE,P172272594,3600 W FRANKLIN ST,39.292646000000005,-76.677151,2017-08-15
277890,1574786,3189694,High,SE,Traffic Stop,P180263031,3600 BLK ESTHER PL,39.294340999999996,-76.567522,2018-01-26
89043,472456,2510537,High,NW,HOLDUP ALARM,P171411231,6900 REISTERSTOWN RD,39.361077,-76.708786,2017-05-21
584613,3278995,2775714,Medium,CD,COMMON ASSAULT,P172312943,300 DIAMOND ST,39.29303,-76.623254,2017-08-19
342578,1797288,3263281,Medium,CW,Lab Request,P180561719,1400 MADISON AV,39.304034,-76.628135,2018-02-25
601667,3372547,2533350,Medium,WD,FAMILY DISTURB,P171490431,800 N GILMOR ST,39.297653000000004,-76.64287,2017-05-29
391543,1917250,3344211,High,NW,Traffic Stop,P180892781,4600 PARK HEIGHTS AV,39.342414,-76.668767,2018-03-30
571566,3189265,3131899,Medium,CD,DISORDERLY,P180041216,1100 W NORTH AV,39.310368,-76.636163,2018-01-04
224302,1505019,2768818,High,CD,Traffic Stop,P172291696,100 E CHASE ST,39.302440999999995,-76.614417,2017-08-17
539997,3087182,2836971,Medium,CD,HIT AND RUN,P172541010,1000 PARK AV,39.303349,-76.618409,2017-09-11
603767,3374656,2616766,Medium,WD,FAMILY DISTURB,P171762616,200 N GILMOR ST,39.290827,-76.642512,2017-06-25
523571,2991175,3063580,Non-Emergency,NE,Repo,P173392896,3300 NORTHWAY DR,39.361077,-76.543164,2017-12-05
19917,64661,3172261,Low,SE,JUV DISTURBANCE,P180201870,800 BLK S BROADWAY,39.279722,-76.61573800000001,2018-01-20
349492,1810492,3289108,Medium,ND,DISORDERLY,P180670238,400 E 33RD ST,39.328371999999995,-76.610623,2018-03-08
523442,2991046,3052762,Medium,SE,911/NO  VOICE,P173351947,300 N ELLWOOD AV,39.295552,-76.573545,2017-12-01
127815,611748,3166690,Medium,WD,DISORDERLY,P180181977,1600 VINCENT CT,39.307354,-76.643937,2018-01-18
64063,349692,2532500,Non-Emergency,ND,ANIMAL DISTURB,P171482360,1100 WALKER AV,39.371595,-76.596198,2017-05-28
407636,1962401,3367216,Non-Emergency,NW,FOLLOW UP,P180981849,5000 PEMBRIDGE AV,39.34956,-76.669566,2018-04-08
272442,1567695,3166022,High,ND,Traffic Stop,P180181211,5200 YORK RD,39.352315000000004,-76.609786,2018-01-18
398119,1933319,3352009,Medium,CD,DISORDERLY,P180930055,300 N CALVERT ST,39.292402,-76.61253,2018-04-03
622627,3393591,3126143,Low,NW,LARCENY F/AUTO,P180020305,3300 BLK GRANADA AV,39.327498999999996,-76.688041,2018-01-02
497854,2896716,2929501,Low,SE,HIT AND RUN,P172872128,800 STILES ST,39.286390999999995,-76.60354,2017-10-14
177996,894994,3160751,Non-Emergency,WD,Private Tow,P180160816,2400 W FRANKLIN ST,39.293515,-76.65486,2018-01-16
733643,3836728,3093406,Low,SD,SEE TEXT,P173522334,2600 W PATAPSCO AV,39.253129,-76.65293100000001,2017-12-18
159996,795772,2571031,Medium,WD,NARCOTICSOutside,P171612061,2600 LAURETTA AV,39.293907,-76.659486,2017-06-10
557251,3174905,2678232,Medium,NW,JUV DISTURBANCE,P171972066,3200 BLK GWYNNS FALLS PY,39.314437,-76.671419,2017-07-16
616638,3387589,2962256,Medium,SE,NARCOTICS INSIDE,P172992464,1400 E FAYETTE ST,39.29298,-76.598292,2017-10-26
420169,1991268,3386782,Medium,SE,BURGLARY,P181052277,2100 EASTERN AV,39.285833000000004,-76.587046,2018-04-15
201654,1474830,2572354,High,SW,Traffic Stop,P171620092,2300 HOLLINS ST,39.286829,-76.652821,2017-06-11
394545,1924082,3347853,Medium,ED,DISORDERLY,P180841029,1800 BLK N CHAPEL ST,39.311173,-76.591015,2018-04-01
427968,2012999,3391426,Medium,SD,DISORDERLY,P181072151,1300 JAMES ST,39.281298,-76.63641,2018-04-17
475347,2804650,2872130,Medium,ED,FAMILY DISTURB,P172670144,2800 E BIDDLE ST,39.3049,-76.57842600000001,2017-09-24
587574,3281967,2865800,High,ED,SILENT ALARM,P172642700,1400 N COLLINGTON AV,39.306742,-76.587174,2017-09-21
430065,2019543,3394668,Low,SD,ATTEMPTED,P181082898,800 RAMSAY ST,39.283714,-76.62909599999999,2018-04-18
581648,3275994,2682272,Low,SE,AUTO ACCIDENT,P171990347,2000 BROENING HY,39.267532,-76.543213,2017-07-18
703514,3743718,2966037,High,NE,SILENT ALARM,P173010397,4100 RAYMONN AV,39.316916,-76.557664,2017-10-28
414887,1976896,3371887,Medium,SD,BEHAVIOR CRISIS,P181001877,2500 GEHB AV,39.250754,-76.65014000000001,2018-04-10
673747,3651696,2655110,Low,SD,WANTED ON WARR,P171891952,1000 BETHUNE RD,39.244073,-76.62490799999999,2017-07-08
639088,3480198,2936003,Low,SD,INVESTIGATE,P172900295,800 PONTIAC AV,39.234158,-76.599274,2017-10-17
31347,143042,2928130,Medium,ED,NARCOTICSOutside,P172870560,1800 BLK N PATTERSON PARK AV,39.310990999999994,-76.585879,2017-10-14
526095,2993706,3113296,Medium,SW,911/NO  VOICE,P173610632,200 S PULASKI ST,39.284971,-76.64989399999999,2017-12-27
648631,3561285,2505307,Medium,SW,UNFOUNDED,P171392516,2500 FREDERICK AV,39.283335,-76.655982,2017-05-19
60536,255346,3156103,Low,NE,GET BELONGINGS,P180140784,3700 SPRINGWOOD AV,39.350103000000004,-76.544033,2018-01-14
406593,1961068,3365593,Non-Emergency,SW,LOUD MUSIC,P180980021,1000 KEVIN RD,39.297691,-76.689044,2018-04-08
200949,1473902,2562652,Low,SD,OTHER,P171583227,3700 3RD ST,39.236531,-76.60765400000001,2017-06-07
438343,2044340,3405152,Medium,NE,FAMILY DISTURB,P181122156,4300 SHELDON AV,39.327397999999995,-76.56309300000001,2018-04-22
444953,2066254,3413776,High,SD,FIRE,P181152946,3600 ST VICTOR ST,39.234536999999996,-76.59657299999999,2018-04-25
309644,1711359,3234401,Medium,ND,911/NO  VOICE,P180450900,3000 VINEYARD LN,39.325169,-76.610427,2018-02-14
577692,3272025,2568863,Low,SE,INVEST TROUBLE,P171603400,1700 EASTERN AV,39.285592,-76.593252,2017-06-09
155718,761756,2626861,Low,NE,LARCENY F/AUTO,P171800668,5900 THEODORE AV,39.351884999999996,-76.55040799999999,2017-06-29
667977,3580707,3165509,Medium,WD,NARCOTICSOutside,P180180596,900 N MONROE ST,39.299101,-76.647544,2018-01-18
310598,1713583,3235175,Medium,WD,POLICE INFO,P180451787,900 BLK N CALHOUN ST,39.299054,-76.640117,2018-02-14
261830,1553998,3083642,High,NE,Field Interview,P173481010,2800 ST LO DR,39.318090999999995,-76.58780300000001,2017-12-14
571543,3189242,3122879,Medium,CD,MISSING PERSON,P173651147,600 W PRESTON ST,39.29817,-76.627274,2017-12-31
490077,2888914,2666818,Medium,SW,COMMON ASSAULT,P171932592,3400 WILKENS AV,39.272926,-76.674187,2017-07-12
695437,3735612,2679749,Medium,SD,911/NO  VOICE,P171980730,1600 WICOMICO ST,39.27446,-76.635479,2017-07-17
348769,1808403,3288376,Medium,SW,NARCOTICSOutside,P180661990,1300 POPLAR GROVE ST,39.302261,-76.665359,2018-03-07
647575,3560228,2477922,Medium,NE,JUV DISTURBANCE,P171301211,5700 BELAIR RD,39.342557,-76.545226,2017-05-10
114390,594343,2633588,High,SW,SILENT ALARM,P171821408,2200 WHEATLEY DR,39.309684000000004,-76.698087,2017-07-01
278257,1575251,3189080,High,ED,Traffic Stop,P180262354,1800 BLK N BROADWAY,39.309958,-76.61648100000001,2018-01-26
726467,3829469,2856225,Non-Emergency,SW,PRKG COMPLAINT,P172611245,5100 FREDERICK AV,39.280895,-76.702014,2017-09-18
54758,247704,2983187,Low,SE,LARCENY,P173071799,2900 BOSTON ST,39.27818,-76.574815,2017-11-03
666784,3579504,3109468,Medium,NW,COMMON ASSAULT,P173590722,4500 WAKEFIELD RD,39.319581,-76.69115,2017-12-25
672114,3650057,2570009,Medium,ND,DISORDERLY,P171610939,200 W 28TH ST,39.321791999999995,-76.619955,2017-06-10
139276,707583,2813941,Medium,SW,BEHAVIOR CRISIS,P172451639,100 MALLOW HILL RD,39.283565,-76.710598,2017-09-02
385572,1899756,3339948,High,NW,SILENT ALARM,P180881354,2900 DRUID PARK DR,39.323377,-76.661559,2018-03-29
113357,593062,2622337,Low,WD,LARCENY,P171782540,2500 PENNSYLVANIA AV,39.310664,-76.64326899999999,2017-06-27
124199,607034,3020935,High,SD,AGGRAV ASSAULT,P173220929,2800 CARVER RD,39.247494,-76.6261,2017-11-18
301582,1693009,3223014,Medium,NE,911/NO  VOICE,P180400836,5300 MORAVIA RD,39.322664,-76.548735,2018-02-09
431529,2023056,3396308,Medium,CD,911/NO  VOICE,P181091603,400 W FRANKLIN ST,39.29488,-76.621476,2018-04-19
315966,1726177,3242198,Non-Emergency,ED,Foot  Patrol,P180480579,1800 N PORT ST,39.311436,-76.583764,2018-02-17
649317,3561975,2529757,Medium,CD,BURGLARY,P171472593,100 W FAYETTE ST,39.290305,-76.61636999999999,2017-05-27
553699,3171340,2536655,Medium,ED,911/NO  VOICE,P171501160,2200 GREENMOUNT AV,39.314864,-76.609494,2017-05-30
588402,3282795,2894495,High,NW,SILENT ALARM,P172750363,5200 LIBERTY HEIGHTS AV,39.333284,-76.70174499999999,2017-10-02
53718,246316,2958820,Low,ND,TROUBLE UNKNOWN,P172981832,2500 SHIRLEY AV,39.335679,-76.659824,2017-10-25
279419,1576753,3200957,Non-Emergency,SE,Other,P180311015,SOUTHEAST DISTRICT,39.128502000000005,-76.61637900000001,2018-01-31
672789,3650736,2599303,Low,NW,DESTRUCT PROP,P171710008,5100 PARK HEIGHTS AV,39.348489,-76.674908,2017-06-20
326350,1768662,3282137,High,ND,PROWLER,P180640235,1400 MEDFIELD AV,39.339112,-76.64126800000001,2018-03-05
313374,1719698,3243221,Non-Emergency,NE,Foot  Patrol,P180481684,4300 BELAIR RD,39.328388000000004,-76.565079,2018-02-17
204306,1478286,2594715,Medium,CW,Lab Request,P171691227,2600 POLK ST,39.319864,-76.595345,2017-06-18
560928,3178590,2763366,High,NE,SILENT ALARM,P172272118,1500 UPSHIRE RD,39.333863,-76.595171,2017-08-15
630687,3471776,2664180,Medium,NE,911/NO  VOICE,P171923026,3200 BELAIR RD,39.320815,-76.57455999999999,2017-07-11
390781,1915210,3343046,Medium,CD,DISORDERLY,P180891488,1900 EUTAW PL,39.308588,-76.632122,2018-03-30
515319,2982893,2780613,Low,WD,GET BELONGINGS,P172332198,1400 W FRANKLIN ST,39.294125,-76.63985699999999,2017-08-21
701959,3742157,2994478,High,NE,SILENT ALARM,P173112635,4300 ORCHARD RIDGE BL,39.312461,-76.559844,2017-11-07
296682,1681815,3217207,Medium,NE,911/NO  VOICE,P180372348,6100 OLD HARFORD RD,39.359155,-76.558293,2018-02-06
461149,2720469,2878167,Low,NW,RECOVERED VEH,P172690966,5400 JONQUIL AV,39.348703,-76.684984,2017-09-26
519497,2987087,2936472,Medium,ED,911/NO  VOICE,P172900870,1800 N PATTERSON PARK AV,39.310990999999994,-76.585879,2017-10-17
333676,1778183,3284219,Medium,SD,911/NO  VOICE,P180642673,700 LIGHT ST,39.280513,-76.613086,2018-03-05
157210,763805,2799327,High,SD,FIRE,P172400987,4500 CURTIS AV,39.225195,-76.586827,2017-08-28
700581,3740772,2852288,Medium,ND,911/NO  VOICE,P172592781,2500 W BELVEDERE AV,39.352908,-76.666818,2017-09-16
323849,1765126,3255496,Medium,SD,911/NO  VOICE,P180531417,1600 WICOMICO ST,39.27446,-76.635479,2018-02-22
137118,704813,2744230,High,ED,ARMED PERSON,P172202556,600 FALLSWAY,39.29696,-76.610189,2017-08-08
552746,3170385,2536020,Medium,NE,UNFOUNDED,P171500401,6100 MORAVIA PARK DR,39.314914,-76.539751,2017-05-30
294319,1676391,3214505,High,CD,Traffic Stop,P180362289,1800 PENNSYLVANIA AV,39.304429999999996,-76.635769,2018-02-05
347879,1806638,3286952,Medium,ED,911/NO  VOICE,P180660273,500 E PRESTON ST,39.304786,-76.60931,2018-03-07
75970,365564,2865193,High,ND,SILENT ALARM,P172642051,5700 N CHARLES ST,39.366018,-76.625442,2017-09-21
49684,241063,2859223,Medium,ED,911/NO  VOICE,P172621619,1800 N PATTERSON PARK AV,39.310990999999994,-76.585879,2017-09-19
689505,3729659,2482875,Low,SW,AUTO ACCIDENT,P171320687,1900 N HILTON ST,39.309276000000004,-76.672437,2017-05-12
429774,2018833,3394099,Medium,SW,BURGLARY,P181082267,3900 CRANSTON AV,39.296425,-76.681857,2018-04-18
178658,909241,2549239,Non-Emergency,SE,RECOVER PROPERTY,P171541752,700 S BROADWAY,39.283398,-76.593496,2017-06-03
550759,3168278,2469891,Medium,NW,NARCOTICSOutside,P171271426,3000 OAKLEY AV,39.3478,-76.67045300000001,2017-05-07
619592,3390550,3047776,Low,ED,WANTED ON WARR,P173331832,900 BONAPARTE AV,39.316611,-76.602132,2017-11-29
525493,2993103,3117746,Medium,SW,911/NO  VOICE,P173630467,2800 WILKENS AV,39.276703999999995,-76.662571,2017-12-29
656454,3569137,2768717,Medium,SW,NARCOTICSOutside,P172291599,2700 WILKENS AV,39.27802,-76.658845,2017-08-17
576513,3270841,2553060,Medium,NE,FAMILY DISTURB,P171552567,2900 E COLD SPRING LN,39.344028,-76.570763,2017-06-04
332282,1776365,3279712,Low,SE,HIT AND RUN,P180622684,3900 EASTERN AV,39.286715,-76.564267,2018-03-03
374176,1871964,3338959,Medium,NW,NARCOTICSOutside,P180880144,5400 BLK NARCISSUS AV,39.349014000000004,-76.684362,2018-03-29
92213,476668,2636270,Medium,NW,NARCOTICSOutside,P171831025,ARLINGTON ELEM MIDDLE,39.339401,-76.684196,2017-07-02
460497,2719104,2524604,Low,NE,LARCENY,P171460491,3100 FENWICK AV,39.325697999999996,-76.590695,2017-05-26
279992,1577458,3202755,Non-Emergency,SW,TOWED VEHICLE,P180320156,2700 BLK WILKENS AV,39.27802,-76.658845,2018-02-01
530648,3077795,2530582,Medium,NE,INVESTIGATE,P171480194,5700 MAPLEHILL RD,39.355878999999995,-76.57765400000001,2017-05-28
720790,3823647,2501688,Non-Emergency,SD,Private Tow,P171382100,2000 W PATAPSCO AV,39.250229,-76.642381,2017-05-18
398487,1934593,3352342,Medium,SW,COMMON ASSAULT,P180930442,1800 SPENCE ST,39.269073,-76.65147900000001,2018-04-03
16173,59569,3065136,Medium,SE,DISORDERLY,P173401717,3100 PULASKI HY,39.295584000000005,-76.57300699999999,2017-12-06
562948,3180628,2859898,Medium,ED,COMMON ASSAULT,P172622354,600 N WOLFE ST,39.297502,-76.590807,2017-09-19
449602,2083421,3414707,Low,ND,LARCENY,P181160860,200 E 25TH ST,39.317921000000005,-76.614075,2018-04-26
150043,721587,3186431,Medium,SW,BURGLARY,P180252578,700 MT HOLLY ST,39.295252000000005,-76.67981999999999,2018-01-25
684046,3662090,3017223,Medium,ED,DISORDERLY,P173202887,1100 WILMOT CT,39.299345,-76.602756,2017-11-16
551590,3169228,2483923,Low,ND,AUTO ACCIDENT,P171321906,2400 W COLD SPRING LN,39.340767,-76.659076,2017-05-12
477700,2807030,2951876,Medium,SE,DISORDERLY,P172960275,6500 EASTERN AV,39.287889,-76.536234,2017-10-23
221056,1500702,2734940,Low,NW,OTHER,P172170959,4000 OAKFORD AV,39.335821,-76.685215,2017-08-05
417711,1984293,3375042,High,WD,Traffic Stop,P181012409,1200 BLK N MOUNT ST,39.302613,-76.644566,2018-04-11
96488,482392,2783140,Low,CD,INVESTIGATE,P172341961,300 N HOWARD ST,39.293022,-76.619704,2017-08-22
121021,602852,2894743,Low,SD,AUTO ACCIDENT,P172750675,1100 LIGHT ST,39.276643,-76.6123,2017-10-02
280181,1577721,3199583,Non-Emergency,WD,Business Check,P180302387,2400 PENNSYLVANIA AV,39.309471,-76.641835,2018-01-30
81105,372424,3055884,Medium,ED,DISORDERLY,P173362416,2400 E BIDDLE ST,39.304673,-76.584061,2017-12-02
55311,248417,3008104,Medium,ED,SICK CASE,P173171382,400 FALLSWAY,39.293638,-76.609629,2017-11-13
403805,1949803,3359113,Low,NE,INVESTIGATE,P180951976,6400 FRANKFORD AV,39.316065,-76.539388,2018-04-05
138100,706059,2782480,Medium,WD,911/NO  VOICE,P172341255,1000 W BALTIMORE ST,39.288703000000005,-76.63391899999999,2017-08-22
321948,1758587,3255622,Medium,WD,MISSING PERSON,P180531633,1200 W FAYETTE ST,39.289797,-76.636951,2018-02-22
610928,3381837,2815362,Medium,SD,911/NO  VOICE,P172460475,2900 WATERVIEW AV,39.258072,-76.63342,2017-09-03
559542,3177202,2727938,Medium,SD,NARCOTICSOutside,P172142955,2000 EAGLE ST,39.280931,-76.647349,2017-08-02
216402,1494331,2697390,High,ED,Traffic Stop,P172040804,2100 ASHLAND AV,39.300776,-76.587549,2017-07-23
641346,3482463,3028105,Medium,ND,DISORDERLY,P173250992,2200 N HOWARD ST,39.314225,-76.61949399999999,2017-11-21
466302,2795561,2505420,High,SE,SILENT ALARM,P171392648,700 GRUNDY ST,39.284399,-76.563191,2017-05-19
294737,1677346,3230697,Medium,SD,SUSPICIOUS PERS,P180432496,1100 LIGHT ST,39.276643,-76.6123,2018-02-12
170811,856449,2997992,Non-Emergency,ND,PRKG COMPLAINT,P173130967,5100 SUNSET RD,39.352247,-76.664856,2017-11-09
492487,2891333,2756432,Low,NE,CHECK WELL BEING,P172250324,5900 RADECKE AV,39.330693,-76.532031,2017-08-13
372631,1868355,3318141,Medium,ED,COMMON ASSAULT,P180781913,1400 N WASHINGTON ST,39.307485,-76.59013399999999,2018-03-19
383227,1894595,3330825,High,ND,Traffic Stop,P180832950,5100 YORK RD,39.350595,-76.60972199999999,2018-03-24
40398,228770,2536651,Medium,ED,911/NO  VOICE,P171501155,2200 GREENMOUNT AV,39.314864,-76.609494,2017-05-30
397340,1931029,3351166,High,NW,Traffic Stop,P180921869,4200 PATTERSON AV,39.354152,-76.70477199999999,2018-04-02
406926,1961483,3362657,Medium,SD,DISORDERLY,P180962949,2400 MAISEL CT,39.263073999999996,-76.64207900000001,2018-04-06
95901,481601,2747020,High,SE,SILENT ALARM,P172212429,3800 EASTERN AV,39.28666,-76.56519399999999,2017-08-09
234559,1518240,2869358,Low,SE,OTHER,P172660232,1500 ORLEANS ST,39.295173999999996,-76.597037,2017-09-23
332256,1776333,3271747,Medium,CD,DISORDERLY,P180592774,400 W BALTIMORE ST,39.289316,-76.62093,2018-02-28
485427,2884229,2509035,High,ND,SILENT ALARM,P171402985,1000 UNION AV,39.333508,-76.633379,2017-05-20
91622,475869,2609665,Low,ND,LARCENY F/AUTO,P171741434,1900 GREENBERRY RD,39.360694,-76.65450899999999,2017-06-23
232718,1515891,2841020,High,NE,Traffic Stop,P172552595,4200 BLK PARKSIDE DR,39.327467,-76.565688,2017-09-12
574503,3268825,2484487,Low,NW,INVEST TROUBLE,P171322538,3000 DRUID PARK DR,39.323184000000005,-76.662116,2017-05-12
705830,3746064,3038800,Medium,SE,DISORDERLY,P173300084,3700 E LOMBARD ST,39.291425,-76.566694,2017-11-26
710661,3751032,3192163,Medium,ND,BURGLARY,P180272717,800 RICHWOOD AV,39.346403,-76.604761,2018-01-27
469737,2799003,2608478,High,ED,FIRE,P171740047,2300 CECIL AV,39.316959000000004,-76.602003,2017-06-23
414769,1976434,3371727,Low,ED,POLICE INFO,P181001727,1800 E PRESTON ST,39.305419,-76.59254,2018-04-10
381686,1891611,3330665,Low,ND,HIT AND RUN,P180832767,4400 LAPLATA AV,39.342196,-76.64522099999999,2018-03-24
514124,2981684,2735083,Medium,SD,DISORDERLY,P172171119,1500 RUSSELL ST,39.274281,-76.627721,2017-08-05
196068,1467510,2527985,Medium,CW,Lab Request,P171470546,800 GUILFORD AV,39.299116,-76.61160600000001,2017-05-27
635180,3476280,2771556,Medium,SW,911/NO  VOICE,P172301563,700 POPLAR GROVE ST,39.295627,-76.664985,2017-08-18
7380,48048,2760430,High,SW,AGGRAV ASSAULT,P172261958,1700 DESOTO RD,39.265952,-76.65652299999999,2017-08-14
721683,3824618,2622634,Low,CD,DESTRUCT PROP,P171782880,300 CATHEDRAL ST,39.293327000000005,-76.616753,2017-06-27
187032,1455753,2457063,Non-Emergency,SE,SEARCH&SEIZURE,P171223609,5700 EASTERN AV,39.287446,-76.546968,2017-05-02
519663,2987254,2917237,Medium,WD,911/NO  VOICE,P172830651,200 N PULASKI ST,39.291149,-76.650234,2017-10-10
